reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
1ce629dd-9a4f-440c-9922-72225e2726bb,Eko Eko123,https://play-lh.googleusercontent.com/a/ACg8ocLECxUq-atnhweSdmHuCfSY5FAM9FJUgW7jQcmyTN-m5kNhHA=mo,"Saya bingung cara mendaftar menjdi premium. Sya sudah foto KTP, wajah. Tpi mintak keterangan lgi. Seperti PASPORT, KK, SIM. Sya tidak punya PASPORT, SIM. KK terlalu lebar jdi tidak bisa nmpak jls, karna pengambilan foto nya sgt jauh. Tolong dong dipermuda pendaftarannya. Uang sya jdi tidak bisa diambil di aplikasih dana😔",2,1,2.70.0,2024-12-13 10:04:59,,,2.70.0
c276d1bc-5642-49c0-a8da-c43348aa3869,Barry Prima,https://play-lh.googleusercontent.com/a/ACg8ocKWIyh38VO-ZO98JYFFBBXJAxnYVXp6_w-rd-q-ERNWC7Ip6g=mo,Kenapa gak bisa diupdate..update gagal.. Hbs itu gak bisa dibuka lagi..udah 2 x ngalami begini Pdhal baru seminggu br bisa lagi dibuka .setelah hampir satu tahun Itu pun gak bisaa buat transfer...barusan gagal update ..mental lagi yak bisa dibuka,1,12,2.69.1,2024-12-04 14:20:30,"Hi Kak Barry, maaf buat kamu ngga tenang. Terkait tdk bisa install apk DANA, pastikan koneksi internet stabil dan device mendukung. Yuk ikuti langkah2 berikut:
a. Clear Cache ponsel kamu
b. Restart device
c. Pastikan kuota internet mencukupi
d. Pastikan ruang penyimpanan ponsel cukup
Kalau udah, coba kembali berkala ya. Thx -UH-",2024-09-18 10:33:35,2.69.1
7162f696-67b9-4a34-b273-98a64c8fa118,shandhy solikhin,https://play-lh.googleusercontent.com/a-/ALV-UjURTiSlX4dDOfaSGyelxQqVjOcuDhTV-P7kdt-HNxN7t-Ytlxsh,"Semenjak ada fitur upgrade express pay di pembayaran debit bni saya,jadi susah untuk bertransaksi karna harus upgrade express pay dulu,sedangkan saya gak bisa upgrade di karnakan no yang terdaptar di bni nya itu sudah rusak gak bisa di gunakan lagi,. Sudah tanya cs dana,gak ada tanggapan lanjut,padahal dulu sebelum ada fitur itu,semuanya lancar jaya tanpa kendala,kenapa sekarang malah begini,.hadeh",2,57,2.68.2,2024-11-21 16:16:41,,,2.68.2
a51d3291-dd72-4608-bd69-366fa76b22b8,Kiki Fadila,https://play-lh.googleusercontent.com/a/ACg8ocLpDnwENCfOehduP6AMcqy1_bURWyzJCUzlBBThH6UyHPzfHw=mo,"Teman transfer dari GOPAY ke DANA, status transaksi dari apk GOPAY sudah berhasil juga ada bukti transaksi. Tapi di apk DANA saldo saya tidak bertambah, setelah beberapa jam kemudian dilakukan transfer lagi dari apk GOPAY ke apk DANA proses tidak sampai 2 menit, pesan notifikasi dari gopay juga masuk di wa yang nomornya terkait dengan apk DANA. TOLONG SELESAIKAN PERMASALAHAN SAYA SEKARANG! Sdh bolak balik ke pusat bantuan juga nggak ada hasil, Jujur sekarang saya kecewa dengan aplikasi DANA.",1,55,2.69.0,2024-11-24 01:21:00,,,2.69.0
01c9cefd-ce50-465d-96d2-63619974eab5,Dudung Durahman,https://play-lh.googleusercontent.com/a-/ALV-UjWA1oX0ucB2B3qoSXfDlf5KwwHyBvDlpo7F4L_c3PT0tyWghyYE,Lihat komentar yang lain kasusnya sama. Data tidak ada masalah tapi selalu ada kendala koneksi tidak kecuali pakai hotspot/wifi. Dulu gak pernah sperti ini. Kok bisa sekarang jadi begini. Tolong di perbaiki kembali. Terimakasih,1,2,2.70.0,2024-12-12 14:41:57,,,2.70.0
18fa7733-5568-43cd-b89c-5279ebc7e471,Septiana Bbs,https://play-lh.googleusercontent.com/a-/ALV-UjUxWqlC10CdHpkMQruYelhVmpH7vq7nd99FKk5lR4ZuvBhp2JiE,"Riwayat mau di batalkan ngga bisa, komplen ke cc berkali2 ngga dpet solusi, tiap mau isi plsa kembali ke transaksi yg ngga bisa di batalkan itu,pdhal waktu transaksi udh habis tp ngga bisa di klik batal,mau isi plsa dengan nominal yg batal tersebut eh kembali ke transaksi itu lagi dan lagi, di isi plsa jd ngga bisa, sumpah emosi,ngga dapet solusi,semua saran dri cs udh di coba,ttp aja ngga bisa",1,0,2.70.0,2024-12-13 07:35:43,,,2.70.0
216e264f-4c43-46e3-a248-e073a36b6bd3,wins Narto,https://play-lh.googleusercontent.com/a/ACg8ocJxnfHznH_jzTwCid1Q1DkDr3FKNg0majkbz7biv_NCE9cKB6g=mo,"Sangat buruk, bahkan tdk memuaskan (merugikan). Sy merasa Akun milik sy ada seseorg bisa membuka di perangkat lain, alhasil saldo sy hilang di buat transaksi yg mana bukan ay yg melakukan. un instal kau dana, diana atau apalah, semoga lekas hilang dr playstore.",1,192,2.68.2,2024-11-23 14:36:51,,,2.68.2
4830a864-5484-409c-ba43-6a098d7e8d37,Mas Andik,https://play-lh.googleusercontent.com/a-/ALV-UjWsO4tYTSf9YtzDdhTJTqzv2OfXfnDgfRvW8TnDP8yQrlQhGBU,"Pertama pkai Dana ok setelah upgrade ke Premium sering timbul masalah. suruh upgrade ulang & berulang ulang dg berbagai macam alasannya.ktnya akun sdh dipakai,turun level,premium gagal dll. upgrade lagi hasilnya coba lagi & coba lagi.tlg berikan layanan yg terbaikmu utk konsumen.jgn membuat KECEWA. sementara aku ksh bintang 1 aja lah Krn sering membuat KECEWA.",1,6,2.69.1,2024-12-07 05:38:19,,,2.69.1
be9750fc-a42b-4b00-badb-3590b10c135f,Andre Berto,https://play-lh.googleusercontent.com/a/ACg8ocI0-aUp7hQ_Xwjkh10bYSFeKcrH2UI7T1CGFLaHlKJ-ZC1C_Q=mo,"Mau ngatur pertanyaan keamanan aja gak bisa berkali kali di cobak gk bisa, segala macam saran dari dana juga sudah di coba semua, tpi ttep gk bisa, sangat di sayangkan untuk sistem keamanan yg eror.",1,34,2.69.0,2024-11-24 12:38:48,,,2.69.0
8ca76491-d754-4661-9906-097ce4709cc0,Mamih Yor,https://play-lh.googleusercontent.com/a/ACg8ocKOrQ_-TQCJSZkw123Ue69p55lT4LvEFcly7C_HNQSZXty8ZA=mo,Sistem buruk sekali. Selalu bermasalah saat payment qris dan transfer e-wallet. Saya coba keluar untuk meriset. Namun akun saya yang tidak bisa login kembali karna sistem bermasalah,1,4,2.70.0,2024-12-11 06:35:44,,,2.70.0
945b6cdd-dad6-4313-8a0b-c204e32f3be9,bella Adiilaa,https://play-lh.googleusercontent.com/a/ACg8ocKeVsalt2y52epUG-rHazEq05pW5RV3-BsCF-gfBfbyxvAtbg=mo,Sebenar saya suka banget mengunakan dana sebagai alat transaksi. Pengunaan nya mudah dan cepat. Tapi suatu hari saya mengalami masalah. Saya mentransfer uang dari dana ke seabank. Transaksi berhasil tapi uang tidak masuk. Sudah 24 jam saya tunggu tetap tidak ada uang yg masuk. Saya sangat kecewa,4,3,2.70.0,2024-12-12 00:20:30,,,2.70.0
8df1ba0b-fcab-4191-a6c4-478191a309c5,Ahmad Sidik,https://play-lh.googleusercontent.com/a-/ALV-UjVs4TrCZ1rm1JvK3MJLDJ9FwBekdumV1Us4qJ2-2ccmFnnidLmX,"Semenjak baru update ulang, transaksi menjadi lemot & mau ngecek pembayaran pun susah seperti membuka apl yang tidak ada data nya, padahal internet saat dicek sangat lancar tanpa kendala apapun apalagi transaksi sudah berhasil malah ikutan lemot juga untuk membagi & cek laporan berhasil nya, tolong ya min untuk dibenahi lagi kualitas pelayanan nya. Terima kasih",2,417,2.67.1,2024-10-19 21:51:56,,,2.67.1
21153c7d-9da5-42a1-aeaa-8486077af2b7,Muh Adnan,https://play-lh.googleusercontent.com/a-/ALV-UjUrZX3T_p3DWT03BS_11EsEjmkI-srWs152aW5pKwVCR7Se1GCS,"Semenjak terupdate akun jadi keluar sendiri, dan juga untuk pengiriman bukti transaksi lalod sekali... Kenapa jadi begini min, sdh diupdate ke yang terbaru,jaringan sudah stabil tapi tetap bila ingin bagikan bukti transaksi berputar-putar saja (loading), tidak seperti dana yang dulu, lebih bagus dana yang sebelm terupdate dri yg skrng",2,408,2.67.1,2024-10-19 01:18:43,"Hi Kak Muh, maaf bikin kamu kecewa. Terkait kendala Kakak, silakan kill apps/clear cache aplikasi DANA lalu update aplikasi DANA ke versi terbaru, pastikan jaringan stabil lalu silakan ganti ke jaringan lain (wifi), uninstall dan instal kembali app DANA dan coba layanan secara berkala ya kak. Thanks -NS-",2024-10-18 08:06:14,2.67.1
4dfe67ac-335c-4ba4-bd28-0d6cdf3f4003,Riri,https://play-lh.googleusercontent.com/a-/ALV-UjU1ZT_T61xlAL7mkcxSLVK5vi6g0VmQGyUxXIJDghgKD8MEr1I,"Aneh, gampang banget buat org login, mau pake keamanan 2× pun tetep sama, duit gua ilang' juga, pas masuk lagi malah gabisa, mana kalau mau transaksi ada aja masalahnya, padahal sinyal lancar jaya, hadeh. Tolong di improve lebih lagi.",1,636,2.66.1,2024-10-11 06:53:46,,,2.66.1
93fac854-1f06-40d8-b0d3-5c747b5999e9,Jev Vhelvet,https://play-lh.googleusercontent.com/a/ACg8ocJbnB4L6bWsHaZUXcJrgN8SSS1E65P067TffrphubMDG9mmUQ=mo,"Udah ber-tahun² menggunakanY, Alhamdulillah ga ada kendala, sangat bermanfaat & membantu sekali, trimakasih buat DANA. Soal makin kedepan ""Loading makin Lambat"", ga begitu jadi masalah besar, harap maklum, karna pengguna makin bertambah (100 juta+ klaien), mungkin berdampak pd servernya. SelebihY sama sekali tdk ada masalah. Good Job !",5,1977,2.68.1,2024-11-13 08:12:40,,,2.68.1
385c3142-b32d-4d0b-9db1-b06b74c31c97,rifki sepyan,https://play-lh.googleusercontent.com/a-/ALV-UjXgYubeh5ZZpX6fPqQaEKkq4OxrHcpnirJjSKbR9kF8zAEpVr-y,"Semenjak diupdate performa aplikasi jadi menurun. Banyak kendalanya, lemot sana sini, contoh yang paling simple untuk sekelas HP gaming saja membagikan hasil transaksi stuck di loading. Untuk jawaban dari CS dan Devlpr DANA setiap ada keluhan malah menyarankan ganti koneksi jaringan,hapus cache, uninstall dll. Udah dicoba, tapi nihil. Lalu komplain lagi, dan jawabannya seperti itu lagi. Gitu aja terus sampai dana punya anak namanya dini",1,556,2.67.1,2024-10-25 02:38:46,,,2.67.1
3299553e-237e-4c23-ae36-82760f68abe9,Rutaf man,https://play-lh.googleusercontent.com/a/ACg8ocLUubL84ENZbsh4DJ4wDanrf4YBs-flem9sZAyi7ciMdSuEqA=mo,"Kendala di investasi E-Emas, estimasi keuntungan yang di dapat ga pernah update (padahal harga pasar emas udah naik), udah kontak cs tapi ga solutif sama sekali. Ditampilan UI nya pun sama, di depan total invest berapa, pas masuk beda lagi, hadeh. 🤦🏼",1,252,2.67.1,2024-11-01 09:47:27,,,2.67.1
a719d664-51df-4151-8c84-97eeb3117ae7,Indah Gusti,https://play-lh.googleusercontent.com/a-/ALV-UjVgt7rZGWpedxFgdU_1BF5s60ITFipw65kYmb3wPa0VaCX8u5Qh,"Buka aplikasinya lama sekali, untuk cek riwayat juga suka eror gak muncul listnya jadi harus close app dulu baru login lagi berkali-kali sampai terlihat listnya, kenapa jadi begini aplikasinya seperti terasa berat padahal signal aman untuk buka aplikasi sejenis :(",1,340,2.66.1,2024-10-03 23:32:25,,,2.66.1
0f08b6df-8ad2-44ae-8e8a-6dcf4460c715,103_ Maulana malik,https://play-lh.googleusercontent.com/a-/ALV-UjWykMRFOVC7iICAoPDOsdbmbX_55wWO_575Y1JA48p4pKFX4riZ,"aplikasi jelek, segala proses lemot, padahal jaringan kenceng, device mendukung, semuanya lemot, mau tf lemot, mau bayar apapun lemot, semuanya lemot, Tolong segera diperbaiki. sering juga tiap kali mau tf gabisa klik nomor untuk kontak yang akan di tf, alias ngelag, tolong segera diperbaiki.",1,263,2.68.1,2024-11-13 08:54:44,,,2.68.1
406588ee-9e3f-45db-8090-94084c70bfd3,Lutfiigo Nurcahyo,https://play-lh.googleusercontent.com/a/ACg8ocJte0qo544kywF-kFVrHelQxDcgFUgr4KdbJPIFLIcVmWdt7w=mo,"Buruk sekali dana, padahal ada yang mencoba masuk ke akun ku kenapa mudah sekali,malah ada transaksi yang tidak dikenal tetep di setujui, alhasil saldoku didana hilang,minta dikembalikan malah katanya gk bisa, nyesel banget simpan uang di dana. Yang 1 lagi disuruh upgrade ke premium masih saja gagal, bukan memudahkan malah menyusahkan",1,201,2.68.1,2024-11-13 04:22:27,"Hi Kak, kami turut prihatin dgn yg terjadi. DANA senantiasa menjaga keamanan akun DANA pengguna. Peretasan akun DANA bisa trjd karena pernah memberi data pribadi kpd pihak lain ya. Utk menindaklajuti, mohon untuk dapat mengakses DIANA melalui halaman 'History/Riwayat' atau 'Me/Saya' pada aplikasi DANA. Thanks -PF-",2024-05-30 02:15:28,2.68.1
4aaec88a-9ad4-4650-a259-832056a2d675,Yogi Rabbani,https://play-lh.googleusercontent.com/a-/ALV-UjVXzasQUovtCFiMvpwGCmMR9c7dxdk_X1oZ-d3ELb1IAXGii3Hk,"Ini kenapa ya, setiap sudah transaksi, saat mau membagikan hasil transaksi menu bagikan nya tidak muncul/tidak bisa membagikan, jadi ribet harus di screenshoot dulu buat ngasih bukti transfer, tolong di perbaiki sangan mengganggu, komplain ke live chat ribet nya minta ampun",5,2524,2.67.1,2024-10-29 14:00:02,"Hi Kak Yogi, maaf atas ketidaknyamanannya. Terkait tdk bisa membagikan bukti transaksi, kami infoin saat ini sdg dlm perbaikan/maintanance ya. Namun tdk perlu khawatir, karena masih bisa membagikan bukti transaksi menggunakan tangkapan layar/screenshot kemudian dikirimkan ke penerima. Oh ya bukti berupa screenshot termasuk bukti yg sah ya. Thx -NZ-",2024-10-30 01:24:21,2.67.1
1130c024-145c-4a66-89e7-7bdcee0b5936,Nasrul Nasrul,https://play-lh.googleusercontent.com/a/ACg8ocK_wAHKt0gupn5LCC5V3fKzHDo_kXrzNauZxt9tfqY0gGkCYw=mo,"Dompet digital, untuk transaksi pulsa mohon di tingkatkan, proses transaksi pulsa terkadang mengalami pemrosesan yang sangat... Lama Sebaiknya jangan transaksi pulsa di dompet digital karena untuk proses transaksi membutuhkan proses transaksi yang sangat lama",1,104,2.67.1,2024-10-31 07:46:10,,,2.67.1
83d6a8da-4b08-4980-b4d0-1edb00831b28,M Farhan Al Gibran99,https://play-lh.googleusercontent.com/a-/ALV-UjVZPrcvn4R8ZrHleLGKX-JbiuOBzs2_DH9YIT5ouKBAfDumltU,"1.Penulisan untung-rugi pada eMAS tidak sesuai dengan aslinya.(padahal kita sudah untung tapi tulisannya -Rp1.000) 2.penulisan total investasi eMAS jg berbeda, pada halaman di menu SAYA.(Kalau di menu SAYA totalnya 100.400, pas diklik ternyata totalnya 110.600) 3.Voucher banyak tidak berfungsi(padahal minimal belanja udah sesuai dan belum kadaluarsa)",4,1720,2.67.1,2024-10-21 03:56:09,,,2.67.1
443befa1-00b0-414e-a553-3612ea9fbf9c,Kaiden,https://play-lh.googleusercontent.com/a/ACg8ocIyfJcT7pVHWvpspucxD0voHeRTIrgnKAIGtOqVj-meXSYxhw=mo,"Komplain pun di permainkan CS, berkali2 nelpon CS , belum selesai komplain sudah tak terhubung, jadi nelpon komplain dari awal, sudah kasih data yg di minta dari email,di bilang salah dari pelanggan, padahal jelas2 yg di minta itu nomor yg sudah terdaftar. Sampai di kirim bukti emailnya terkait permintaan no yg sudah tak terdaftar, Al hasil ngurus komplain dari awal lagi, dan sudah yg ke 4 kali telpon CS belum selesai masalahnya. Chat Diana juga sama saja, buang2 waktu..",1,348,2.67.1,2024-10-22 11:02:59,,,2.67.1
137a2571-f32d-4eca-8719-31f1251dca3b,KaiRiN Trader,https://play-lh.googleusercontent.com/a-/ALV-UjUSmbkBLHQlpXDnYRkOvtSzRsW7avmjhbwgZkiil_vUH6UMueaj,"Kayaknya aplikasi dana sudah gak ada fitur notifikasi lagi ya, kalo ada uang masuk gak ada notifikasi, kenapa fitur notifikasi di hilangkan? Saya sudah perbarui aplikasi, sudah hapus data, sudah restart HP, tapi tetap sama saja, Kemarin gak bisa buka riwayat transaksi 🤦🏻‍♂️",1,170,2.67.1,2024-10-24 07:27:28,"Hi Kak, kami paham apa yg kamu rasakan. Terkait keluhan pada notifikasi kamu dapat mengaktifkannya pada apk DANA kamu atau pada device kamu ya Kak. Untuk kendala buka riwayat transaksi, silakan Clear Cache dan update aplikasi DANA, pastikan jaringan kamu lancar ya Kak. Thanks -NA-",2024-11-03 15:30:08,2.67.1
33340c74-3dc3-4c36-861a-ae02d31de0ff,Rendi Saputra,https://play-lh.googleusercontent.com/a/ACg8ocKxVNXUdNJuH2JypZPPuhhi8pFa3TIhb2Q07NNw8KuCj0bYLQ=mo,"3x saldo saya hilang, tanpa mengklik link, tidak menerima SMS maupun telpon.. Emang tidak layak jadi dompet di gital.setiap ada masalah selalu tidak bisa menyelesaikannya. Dan kenapa ada transaksi tanpa memasukkan pin bisa sukses, seharusnya setiap transaksi harus memasukkan pin.. Mungkin ada admin yang tidak beres di aplikasi ini",1,702,2.66.1,2024-10-09 14:56:46,,,2.66.1
3b375f2b-ee0a-4faf-8f23-b5d86a0d3f11,Latifa Rahma fitriani,https://play-lh.googleusercontent.com/a/ACg8ocIyor2SI-QVCqTq9i2KA3hM8L1kpuqlZkwEHPIG17X_D4cElA=mo,"aplikasinya baguss, tp semenjak saya update jadi susah buat transaksi kalo pake kuota, saya pake kartu Indosat meskipun sudah ada kuotanya tp kalo buat transaksi selalu ada tulisan ""tidak ada koneksi internet"". kalo lagi diluar susah buat kirim"" uang jadi harus pake wifi baru bisa transaksi",4,2583,2.66.1,2024-10-03 14:38:38,,,2.66.1
6a5bc433-ad02-4de0-84a4-4a8fd8c9b8ec,Tirta Yudhishthira,https://play-lh.googleusercontent.com/a/ACg8ocIXF_W1mfOY9KjcgttZBrmmRR68_7QN9MTqH5rG7IaJDAotuw=mo,"Aplikasi tolol, masa tidak bisa masuk ke akun dikarenakan nomor telepon, ditulis bahwa harus menggunakan nomor telepon Indonesia dengan digit yang benar, padahal itu nomor telepon buat akun saya udah dipake dari lama provider im3. Mau kontak ke layanan konsumen juga susah, ga ada nomor atau email langsung, harus lewat Diana, dan diananya ga bisa di akses kalo ga masuk ke aplikasi.",1,19,2.69.0,2024-11-24 02:37:50,,,2.69.0
dacb4a8e-93f9-4825-b00a-6cb6b5f96de5,A Aziz,https://play-lh.googleusercontent.com/a-/ALV-UjXaNCqKK8NgxwZ7Djj82VOyJ-c1WBnHqpzngq9HzTAsaCJ1ACc,"Yah ada kendala pada proses ini coba lagi nanti ya. Mau sampai kapan saya nunggu ini mau upgrade premium di persulit, padahal ya aku udah make dana hampir 5 thn, sekian lama mau ganti id ktp setelah ktp lama di hapus dan mau upgrade dengan ktp baru katanya tidak terdaftar di dukcapil, dan setelah aku cek ke dukcapil terdekat nik saya aman aman aja dan sesuai katanya,,,, verifikasi di aplikasi lain bisi.. burukkk....",2,196,2.66.1,2024-10-11 11:53:39,,,2.66.1
29c2e6aa-bac3-47a2-a576-ec1ddd1b0ac6,Wayeng Eksel,https://play-lh.googleusercontent.com/a/ACg8ocLKFgbf7zljRAQGU-i6gyEJv58MA8rIDfaKIPb26ml3QUwWUw=mo,Hati2 buat yg pake apk ini saya sudah hilang saldo hampir jutaan. Dan tidak ada kompensasi dari pihak dana. Ada transaksi yg ngga pake pin / vermuk. Tp transaksi bisa berhasil. Itu yg membuat saya kecewa. Buat apa keamanan tp masih bisa d bobol orang. Padahal saya ngga pernah kasih kode otp atau semacamnya yg berbau penipuan.,1,29,2.69.1,2024-12-06 16:03:18,,,2.69.1
93bb48aa-ed13-4e38-a57d-794a059084f4,Any Febry,https://play-lh.googleusercontent.com/a/ACg8ocLe4WQoqfTyK7B8yuImYVrhGHRIpdo2K-Vu0n_GMQXmSIFHlQ=mo,"Haduh dari tadi malem sekitar jam 2 an mau transfer ke temen ngak bisa sampai sekarang tolong kalau lagi di perbaiki apk ny jangan lama2 lah, tertulis ups tidak ada internet coba lagi nanti ya. Padahal paketan masih banyak, punya teman saya pun begitu juga buat kirim belum bisa. Tolong segera di perbaiki terimakasih.",1,25,2.69.0,2024-11-25 02:14:10,,,2.69.0
cdfa3ead-582e-4eab-8be9-4610a42669b9,Israeni Iskandar,https://play-lh.googleusercontent.com/a-/ALV-UjUG51gE0d4LhjDz3XP-ITIPt83AhRI8aFizLB5OvScc2XfpG1Q,"Yang mau download aplikasi ini pikir-pikir dulu. 1. Susah di upgrade 2. Kalau tidak premium susah dalam segi pembayaran dan tranfer, hanya bisa di pakai beli pulsa dan token 3. Pelayanan mengatasi masalahnya buruk, saya sudah mau setengah bulan masalah upgrade premium tidak ada kejelasan, sudah kirim email sampai telfon CS nya langsung tapi masih tidak bagus juga",1,124,2.68.2,2024-11-24 17:05:03,,,2.68.2
c6da21dd-159a-48ce-bfa2-0ce10d1e7072,Yuyun Sundari,https://play-lh.googleusercontent.com/a/ACg8ocIvkWPYoTQpryN4DX399z4CX_IWbXwHVcYjnxnMs16k_Xbg-Q=mo,"Sangat kecewa, sdh hampir 1 bulan transaksi pembelian token listrik namun nomor token tdk jg kunjung diberikan. Komplain lewat chat diana tdk ada progres, komplain lewat telpn CS jg tdk ada follow up. Mohon segera ganti rugi atas pembelian token listrik saya.",1,2,2.70.0,2024-12-10 10:51:46,,,2.70.0
cd60334d-3103-4860-bfc7-74f35ad9ec4b,Ageng Malisi,https://play-lh.googleusercontent.com/a-/ALV-UjVNh5Zr4rO2pkBwuK_WFyp1nc0-hKQcugyK7woazqJlvkRxCcI9,"Sangat buruk, tidak bisa upgrade ke premium. Udah sama aja di coba berkali-kali tetep ga bisa padahal data nay sudah sesuai dengan di KTP tetep aja ""TERJADI KESALAHAN"" setelah di klik. Ga tau kesalahanya ada dimana udah di ulang malah tetep gitu juga, udah coba di hapus data apk nya malah saldo saya berkurang memang apk sampah udah jangan install apk ni buat apa??? Banyak apk e wallet lain yang lebih bagus atau mending langsung pakai m banking aja.",1,107,2.67.1,2024-11-04 18:41:57,"Hi kak, maaf ay buat kamu gk tenang. Utk keluhan upgarade premium, mohon pastikan data2 yg dilampirkan saat melakukan verifikasi sesuai ya seperti foto KTP jelas tdk blur dan foto wajah yg sesuai dgn pemilik KTP pemilik akun ya. Utk menindaklanjuti keluhanmu, yuk hub asisten digital kami melalui menu Me/Saya, Klik notifikasi ""Alasan Gagal. Tks -UH-",2024-08-29 18:54:43,2.67.1
266b3560-65cc-410f-b493-0eba4df676a8,Mulyatsih Fitriyani,https://play-lh.googleusercontent.com/a/ACg8ocKgSVITPo5TM3bOCawG1J2sohKXvDK_I1zrjCEhTx8L6C7jaA=mo,"padahal kemarin buka aplikasi dana bisa , barusan buka di suruh upgrade ulang , pas udh d upgrade mint verifiksai wajah. Giliran berhasil gk bisa masuk ke aplikasi langsung keluar teruss gimana ini adminn...",1,1,2.70.0,2024-12-14 16:22:04,,,2.70.0
eac6dcd7-75eb-4071-8ba3-b33e5b30ce06,Nagito Komaeda,https://play-lh.googleusercontent.com/a-/ALV-UjWnHe4DvvqUL9ylXh_QA1q9z0mlU6kFWPeHBNfD7USNpKdeWZQ,"pada bagian mengisi email di reksadana ketika ingin mendaftar, tidak bisa di tekan akhirnya sulit untuk mencantumkan emailnya, keyboard saya tidak muncul sama sekali saya rasa itu sebuah bug, semoga segera diperbaiki",4,174,2.69.0,2024-11-25 10:32:48,,,2.69.0
95f817cd-edbc-44c5-b669-ce17c428b320,Anggi Ramadani,https://play-lh.googleusercontent.com/a/ACg8ocKGlqU3U3o_cHHeT8RrWxM792DexrI60WxC4SoO-9lWZ35aZg=mo,"Saya mengalami kendala pada event DANAPOLY. Poin tidak diterima setelah melakukan misi dare, misinya adalah transaksi emas min Rp10.000, dan dapatkan 100 point. Saya sudah 3 kali transaksi. Namun, poinnya tidak masuk, padahal sinyal saya bagus, dan apk DANA sudah versi terbaru. Saya juga sudah melaporkan masalah ini pada DIANA Digital Assistant, setelah melaporkan masalah saya, dan disuruh menunggu 5/10 menit, katanya belum ada jawaban, juga pointnya belum masuk. Mohon untuk segera di perbaiki.",1,2,2.70.0,2024-12-14 07:12:48,,,2.70.0
48124fe7-c33b-40f1-ae3b-73d5f91b98de,Rahmat Setiadi,https://play-lh.googleusercontent.com/a/ACg8ocLJtc6cMmgJTPZUQjcptFem6Cafufi9m-Y2O6XGCX58WdhtTQ=mo,"Aplikasi uang digital the best lah.. sngat bermanfaat, cuma tinggal safety pengirimannya. Harus klo no"" tidak terdaftar di dana gak bsa trima transferan, soalnya pernah bgtu untung no sendri yg 1 nya.. hehehhe.. Oya abis upgrade ke ¹¹.¹¹ gak bsa buka DANApoly langsung mental aplikasi nya😭",3,271,2.68.1,2024-11-05 14:19:55,"Hi kak, kami paham apa yg kamu rasakan. Utk transfer uang di DANA, mhn pastikan kembali utk no telepon yang dimasukkan sdh benar sebelum melakukan transaksi ya. Utk keluhan tdk bisa buka DANAPoly, silakan melakukan Clear Data, update apk DANA ke versi terbaru dgn cara uninstall & instal Kembali apk DANA, pastikan jaringan internet stabil. Tks -UH-",2024-11-05 19:37:22,2.68.1
1009fbb3-0e00-48b0-b3af-9bbddaefa4ea,fiqhi baiturrahman,https://play-lh.googleusercontent.com/a-/ALV-UjXSuKB7xoT4IzXfpa1MHgYhR4Pw-tY4-s7uiZZlVE1ZcfbU5SPX,"Saldo saya kepotong otomatis 190k tanpa sepengetahuan saya,padahal ga meng aktifkan pembayaran otomatis, parah gak ada pemberitahuan apa2 dari dana, padahal udah sya setting minta verifikasi PIN Kalo transaksi.. Gmna ini keamanan ny",1,19,2.69.0,2024-11-27 04:15:59,,,2.69.0
c0526a5c-2d56-4c83-b486-b600753901f4,Dian Rahayu Utami,https://play-lh.googleusercontent.com/a/ACg8ocJPhkE5TLE_P8BTzPrKFOqEeWn1bVlBDxxwp7wbJWPIw0nmgw=mo,"Sangat susah sekali update ke dana premium nya, pakai KTP engga bisa coba opsi lain pakai SIM bisa dan sudah input data semua saldo juga Uda dipotong tp pas mau TF masih engga bisa disuruh upgrade ke dana premium. Ini gimana kok apk bukan nya memudahkan tp malah dibuat susah! Komplain ke cs pun belum selesai percakapan belum ada solusi obrolan sudah ditinggalkan, ngulang lagi dari awal engga selesai2 !",1,197,2.68.1,2024-11-10 05:18:47,,,2.68.1
519606ef-4ddf-4793-b3d2-ab991b6eda16,Patimah Patimah,https://play-lh.googleusercontent.com/a/ACg8ocLo-96ILmKJHt6rzwQJllZ7M6_XxqpJUKBroDFW3E4xULbAcg=mo,"Gmn yak, ko Saya mau login pakai no yg aktif dan no indo bukan no luar. Tp malah gk bisa login dan selalu muncul tulisan periksa kembali no hp km, katanya bukan no indo yg bener dong. Sering"" update nomor prabayar Indonesia, 0814 dikiria bukan no indo kocaq",2,9,2.69.0,2024-11-25 05:07:47,,,2.69.0
db93de2f-a7f4-4e74-9111-0b34d91a2521,mhmmd ismail,https://play-lh.googleusercontent.com/a/ACg8ocKxpdnwaRGR4ANAhACuuEcOuCtJvma207EafNN8uWTUB_if6g=mo,"saldo saya tiba-tiba kepotong Rp. 190.000 padahal ga ada transaksi sama sekali, tolong banget balikin saldo saya. percuma buat verifikasi akun tapi malah tiba-tiba kepotong sendiri tanpa ada verifikasi dari saya padahal berlangganan apapun itu ga ada sama sekali",2,0,2.69.0,2024-12-05 19:11:09,,,2.69.0
